State,Year,GDP (Millions of dollars),Population (Number of persons),Personal Income (Dollars),Total Civilian Non-Institutional Population in State/Area,Total Civilian Labor Force in State/Area,Percent (%) of State/Area's Population,Total Employment in State/Area,Percent (%) of Labor Force Employed in State/Area,Total Unemployment in State/Area,Percent (%) of Labor Force Unemployed in State/Area,Commodity,ACRES HARVESTED,"PRODUCTION, MEASURED IN $",YIELD,January-December Average Temperature (Units Degrees Fahrenheit),January-December Cooling Degree Days (Units Fahrenheit Degree-Days),January-December Heating Degree Days (Units Fahrenheit Degree-Days),January-December Maximum Temperature (Units Degrees Fahrenheit),January-December Minimum Temperature (Units Degrees Fahrenheit),August Palmer Drought Severity Index (PDSI),August Palmer Hydrological Drought Index (PHDI),August Palmer Modified Drought Index (PMDI),January-December Palmer Z-Index,January-December Precipitation (Units Inches),Allsky_Sfc_Par_Tot,Allsky_Sfc_Sw_Diff,Allsky_Sfc_Sw_Dni,Allsky_Sfc_Sw_Dwn,Allsky_Sfc_Uva,Allsky_Sfc_Uvb,Allsky_Sfc_Uv_Index,Allsky_Srf_Alb,Cloud_Amt,Clrsky_Sfc_Par_Tot,Clrsky_Sfc_Sw_Dwn,Gwetprof,Gwetroot,Gwettop,Ps,Qv2M,Rh2M,T2Mdew,T2Mwet,Toa_Sw_Dwn,Ts,Wd10M,Wd2M,Ws10M,Ws2M
arkansas,2010,94127.0,2921561,32218,2232732.1666666665,1353829.0,60.64166666666667,1247317.5,55.85833333333333,106511.5,7.858333333333333,CORN,380000.0,259350000.0,150.0,61.2,2167.0,3724.0,72.3,50.0,-2.11,0.69,-1.99,-1.22,38.79,89.38,5.84,18.86,16.96,11.54,0.25,,0.13,46.05,109.77,21.06,0.67,0.69,0.66,99.96,9.52,73.06,10.52,13.41,30.22,16.48,202.12,204.75,2.84,1.52
arkansas,2010,94127.0,2921561,32218,2232732.1666666665,1353829.0,60.64166666666667,1247317.5,55.85833333333333,106511.5,7.858333333333333,RICE,1785000.0,1307128000.0,6480.0,61.2,2167.0,3724.0,72.3,50.0,-2.11,0.69,-1.99,-1.22,38.79,89.38,5.84,18.86,16.96,11.54,0.25,,0.13,46.05,109.77,21.06,0.67,0.69,0.66,99.96,9.52,73.06,10.52,13.41,30.22,16.48,202.12,204.75,2.84,1.52
arkansas,2010,94127.0,2921561,32218,2232732.1666666665,1353829.0,60.64166666666667,1247317.5,55.85833333333333,106511.5,7.858333333333333,COTTON,540000.0,414893000.0,1045.0,61.2,2167.0,3724.0,72.3,50.0,-2.11,0.69,-1.99,-1.22,38.79,89.38,5.84,18.86,16.96,11.54,0.25,,0.13,46.05,109.77,21.06,0.67,0.69,0.66,99.96,9.52,73.06,10.52,13.41,30.22,16.48,202.12,204.75,2.84,1.52
arkansas,1988,30489.8,2342655,13015,1785000.0,1108341.5833333333,62.1,1023045.9166666666,57.31666666666666,85295.66666666667,7.7,WHEAT,1070000.0,56710000.0,53.0,59.8,1674.0,3757.0,71.7,47.8,-2.04,-2.04,-2.04,-0.42,46.03,,,,15.9,,,,0.12,57.56,,20.72,0.69,0.7,0.69,100.12,8.54,72.19,9.54,12.56,30.18,15.8,193.25,192.5,2.88,1.54
arkansas,1988,30489.8,2342655,13015,1785000.0,1108341.5833333333,62.1,1023045.9166666666,57.31666666666666,85295.66666666667,7.7,CORN,60000.0,13860000.0,100.0,59.8,1674.0,3757.0,71.7,47.8,-2.04,-2.04,-2.04,-0.42,46.03,,,,15.9,,,,0.12,57.56,,20.72,0.69,0.7,0.69,100.12,8.54,72.19,9.54,12.56,30.18,15.8,193.25,192.5,2.88,1.54
arkansas,1988,30489.8,2342655,13015,1785000.0,1108341.5833333333,62.1,1023045.9166666666,57.31666666666666,85295.66666666667,7.7,RICE,1210000.0,446672000.0,5350.0,59.8,1674.0,3757.0,71.7,47.8,-2.04,-2.04,-2.04,-0.42,46.03,,,,15.9,,,,0.12,57.56,,20.72,0.69,0.7,0.69,100.12,8.54,72.19,9.54,12.56,30.18,15.8,193.25,192.5,2.88,1.54
arkansas,1988,30489.8,2342655,13015,1785000.0,1108341.5833333333,62.1,1023045.9166666666,57.31666666666666,85295.66666666667,7.7,COTTON,675000.0,272609000.0,742.0,59.8,1674.0,3757.0,71.7,47.8,-2.04,-2.04,-2.04,-0.42,46.03,,,,15.9,,,,0.12,57.56,,20.72,0.69,0.7,0.69,100.12,8.54,72.19,9.54,12.56,30.18,15.8,193.25,192.5,2.88,1.54
arkansas,1981,19703.0,2293204,8592,1686583.3333333333,1021093.3333333334,60.550000000000004,933220.3333333334,55.34166666666667,87873.0,8.6,WHEAT,1650000.0,67650000.0,41.0,60.2,1637.0,3546.0,71.5,48.9,1.71,1.71,1.71,-0.27,43.09,,,,,,,,,,,,0.62,0.64,0.66,100.08,9.16,73.81,10.27,12.95,,15.73,192.44,193.69,2.72,1.43
arkansas,1981,19703.0,2293204,8592,1686583.3333333333,1021093.3333333334,60.550000000000004,933220.3333333334,55.34166666666667,87873.0,8.6,CORN,49000.0,8982000.0,65.0,60.2,1637.0,3546.0,71.5,48.9,1.71,1.71,1.71,-0.27,43.09,,,,,,,,,,,,0.62,0.64,0.66,100.08,9.16,73.81,10.27,12.95,,15.73,192.44,193.69,2.72,1.43
arkansas,1981,19703.0,2293204,8592,1686583.3333333333,1021093.3333333334,60.550000000000004,933220.3333333334,55.34166666666667,87873.0,8.6,RICE,1540000.0,652246000.0,4520.0,60.2,1637.0,3546.0,71.5,48.9,1.71,1.71,1.71,-0.27,43.09,,,,,,,,,,,,0.62,0.64,0.66,100.08,9.16,73.81,10.27,12.95,,15.73,192.44,193.69,2.72,1.43
arkansas,1981,19703.0,2293204,8592,1686583.3333333333,1021093.3333333334,60.550000000000004,933220.3333333334,55.34166666666667,87873.0,8.6,COTTON,560000.0,164675000.0,518.0,60.2,1637.0,3546.0,71.5,48.9,1.71,1.71,1.71,-0.27,43.09,,,,,,,,,,,,0.62,0.64,0.66,100.08,9.16,73.81,10.27,12.95,,15.73,192.44,193.69,2.72,1.43
arkansas,1982,20696.5,2294254,9021,1698000.0,1021356.3333333334,60.14166666666667,924692.9166666666,54.46666666666667,96663.41666666667,9.466666666666667,WHEAT,1900000.0,72200000.0,38.0,60.0,1595.0,3604.0,70.8,49.1,0.83,0.83,0.83,0.68,57.8,,,,,,,,,,,,0.66,0.67,0.67,100.09,9.28,75.19,10.45,13.01,,15.75,168.38,169.12,2.82,1.5
arkansas,1982,20696.5,2294254,9021,1698000.0,1021356.3333333334,60.14166666666667,924692.9166666666,54.46666666666667,96663.41666666667,9.466666666666667,CORN,30000.0,7047000.0,90.0,60.0,1595.0,3604.0,70.8,49.1,0.83,0.83,0.83,0.68,57.8,,,,,,,,,,,,0.66,0.67,0.67,100.09,9.28,75.19,10.45,13.01,,15.75,168.38,169.12,2.82,1.5
arkansas,1982,20696.5,2294254,9021,1698000.0,1021356.3333333334,60.14166666666667,924692.9166666666,54.46666666666667,96663.41666666667,9.466666666666667,RICE,1330000.0,491089000.0,4290.0,60.0,1595.0,3604.0,70.8,49.1,0.83,0.83,0.83,0.68,57.8,,,,,,,,,,,,0.66,0.67,0.67,100.09,9.28,75.19,10.45,13.01,,15.75,168.38,169.12,2.82,1.5
arkansas,1982,20696.5,2294254,9021,1698000.0,1021356.3333333334,60.14166666666667,924692.9166666666,54.46666666666667,96663.41666666667,9.466666666666667,COTTON,390000.0,150716000.0,657.0,60.0,1595.0,3604.0,70.8,49.1,0.83,0.83,0.83,0.68,57.8,,,,,,,,,,,,0.66,0.67,0.67,100.09,9.28,75.19,10.45,13.01,,15.75,168.38,169.12,2.82,1.5
arkansas,1983,21946.8,2305766,9518,1716750.0,1037591.9166666666,60.43333333333334,936928.0833333334,54.574999999999996,100663.83333333333,9.700000000000001,WHEAT,1500000.0,58500000.0,39.0,58.9,1677.0,4085.0,69.6,48.1,-1.07,-1.07,-1.07,-0.27,46.51,,,,,,,,,,,,0.71,0.73,0.7,99.96,8.79,75.44,9.71,12.31,,15.1,174.62,175.31,2.86,1.53
arkansas,1983,21946.8,2305766,9518,1716750.0,1037591.9166666666,60.43333333333334,936928.0833333334,54.574999999999996,100663.83333333333,9.700000000000001,CORN,33000.0,9108000.0,80.0,58.9,1677.0,4085.0,69.6,48.1,-1.07,-1.07,-1.07,-0.27,46.51,,,,,,,,,,,,0.71,0.73,0.7,99.96,8.79,75.44,9.71,12.31,,15.1,174.62,175.31,2.86,1.53
arkansas,1983,21946.8,2305766,9518,1716750.0,1037591.9166666666,60.43333333333334,936928.0833333334,54.574999999999996,100663.83333333333,9.700000000000001,RICE,915000.0,359480000.0,4280.0,58.9,1677.0,4085.0,69.6,48.1,-1.07,-1.07,-1.07,-0.27,46.51,,,,,,,,,,,,0.71,0.73,0.7,99.96,8.79,75.44,9.71,12.31,,15.1,174.62,175.31,2.86,1.53
arkansas,1983,21946.8,2305766,9518,1716750.0,1037591.9166666666,60.43333333333334,936928.0833333334,54.574999999999996,100663.83333333333,9.700000000000001,COTTON,290000.0,103102000.0,535.0,58.9,1677.0,4085.0,69.6,48.1,-1.07,-1.07,-1.07,-0.27,46.51,,,,,,,,,,,,0.71,0.73,0.7,99.96,8.79,75.44,9.71,12.31,,15.1,174.62,175.31,2.86,1.53
arkansas,1986,27303.0,2331988,11708,1761666.6666666667,1072574.4166666667,60.89166666666667,980925.6666666666,55.68333333333334,91648.75,8.541666666666666,WHEAT,815000.0,33415000.0,41.0,61.5,1839.0,3296.0,72.5,50.5,-0.37,-0.91,-0.19,-0.31,46.39,,,,15.83,,,,0.12,59.07,,20.7,0.65,0.66,0.67,100.12,9.34,74.69,11.05,13.7,30.21,16.48,216.19,219.06,2.7,1.43
arkansas,1986,27303.0,2331988,11708,1761666.6666666667,1072574.4166666667,60.89166666666667,980925.6666666666,55.68333333333334,91648.75,8.541666666666666,CORN,80000.0,14586000.0,106.0,61.5,1839.0,3296.0,72.5,50.5,-0.37,-0.91,-0.19,-0.31,46.39,,,,15.83,,,,0.12,59.07,,20.7,0.65,0.66,0.67,100.12,9.34,74.69,11.05,13.7,30.21,16.48,216.19,219.06,2.7,1.43
arkansas,1986,27303.0,2331988,11708,1761666.6666666667,1072574.4166666667,60.89166666666667,980925.6666666666,55.68333333333334,91648.75,8.541666666666666,RICE,1020000.0,198941000.0,5300.0,61.5,1839.0,3296.0,72.5,50.5,-0.37,-0.91,-0.19,-0.31,46.39,,,,15.83,,,,0.12,59.07,,20.7,0.65,0.66,0.67,100.12,9.34,74.69,11.05,13.7,30.21,16.48,216.19,219.06,2.7,1.43
arkansas,1986,27303.0,2331988,11708,1761666.6666666667,1072574.4166666667,60.89166666666667,980925.6666666666,55.68333333333334,91648.75,8.541666666666666,COTTON,480000.0,143613000.0,602.0,61.5,1839.0,3296.0,72.5,50.5,-0.37,-0.91,-0.19,-0.31,46.39,,,,15.83,,,,0.12,59.07,,20.7,0.65,0.66,0.67,100.12,9.34,74.69,11.05,13.7,30.21,16.48,216.19,219.06,2.7,1.43
arkansas,1987,28356.9,2342357,12106,1777333.3333333333,1092676.0833333333,61.48333333333333,1003694.4166666666,56.46666666666667,88981.66666666667,8.141666666666667,WHEAT,840000.0,34440000.0,41.0,61.0,1819.0,3432.0,72.6,49.5,-1.93,-1.93,-1.93,0.03,53.1,,,,16.23,,,,0.11,58.97,,20.63,0.66,0.68,0.67,100.04,9.09,73.31,10.57,13.44,30.21,16.44,213.62,218.62,2.74,1.45
arkansas,1987,28356.9,2342357,12106,1777333.3333333333,1092676.0833333333,61.48333333333333,1003694.4166666666,56.46666666666667,88981.66666666667,8.141666666666667,CORN,65000.0,12932000.0,115.0,61.0,1819.0,3432.0,72.6,49.5,-1.93,-1.93,-1.93,0.03,53.1,,,,16.23,,,,0.11,58.97,,20.63,0.66,0.68,0.67,100.04,9.09,73.31,10.57,13.44,30.21,16.44,213.62,218.62,2.74,1.45
arkansas,1987,28356.9,2342357,12106,1777333.3333333333,1092676.0833333333,61.48333333333333,1003694.4166666666,56.46666666666667,88981.66666666667,8.141666666666667,RICE,1010000.0,402990000.0,5250.0,61.0,1819.0,3432.0,72.6,49.5,-1.93,-1.93,-1.93,0.03,53.1,,,,16.23,,,,0.11,58.97,,20.63,0.66,0.68,0.67,100.04,9.09,73.31,10.57,13.44,30.21,16.44,213.62,218.62,2.74,1.45
arkansas,1987,28356.9,2342357,12106,1777333.3333333333,1092676.0833333333,61.48333333333333,1003694.4166666666,56.46666666666667,88981.66666666667,8.141666666666667,COTTON,550000.0,274625000.0,786.0,61.0,1819.0,3432.0,72.6,49.5,-1.93,-1.93,-1.93,0.03,53.1,,,,16.23,,,,0.11,58.97,,20.63,0.66,0.68,0.67,100.04,9.09,73.31,10.57,13.44,30.21,16.44,213.62,218.62,2.74,1.45
arkansas,1989,32694.8,2346354,13934,1790916.6666666667,1123391.5,62.725,1044249.4166666666,58.30833333333334,79142.08333333333,7.041666666666667,WHEAT,1200000.0,52800000.0,44.0,59.0,1386.0,3753.0,69.9,48.0,3.3,3.3,3.3,0.49,51.35,,,,15.34,,,,0.11,61.34,,20.77,0.7,0.72,0.71,100.17,9.34,77.38,10.14,12.38,30.23,14.67,182.31,165.19,2.79,1.47
arkansas,1989,32694.8,2346354,13934,1790916.6666666667,1123391.5,62.725,1044249.4166666666,58.30833333333334,79142.08333333333,7.041666666666667,CORN,58000.0,16629000.0,122.0,59.0,1386.0,3753.0,69.9,48.0,3.3,3.3,3.3,0.49,51.35,,,,15.34,,,,0.11,61.34,,20.77,0.7,0.72,0.71,100.17,9.34,77.38,10.14,12.38,30.23,14.67,182.31,165.19,2.79,1.47
arkansas,1989,32694.8,2346354,13934,1790916.6666666667,1123391.5,62.725,1044249.4166666666,58.30833333333334,79142.08333333333,7.041666666666667,RICE,1140000.0,476246000.0,5600.0,59.0,1386.0,3753.0,69.9,48.0,3.3,3.3,3.3,0.49,51.35,,,,15.34,,,,0.11,61.34,,20.77,0.7,0.72,0.71,100.17,9.34,77.38,10.14,12.38,30.23,14.67,182.31,165.19,2.79,1.47
arkansas,1989,32694.8,2346354,13934,1790916.6666666667,1123391.5,62.725,1044249.4166666666,58.30833333333334,79142.08333333333,7.041666666666667,COTTON,595000.0,258159000.0,687.0,59.0,1386.0,3753.0,69.9,48.0,3.3,3.3,3.3,0.49,51.35,,,,15.34,,,,0.11,61.34,,20.77,0.7,0.72,0.71,100.17,9.34,77.38,10.14,12.38,30.23,14.67,182.31,165.19,2.79,1.47
arkansas,1990,34456.2,2356586,14621,1780612.5,1130272.1666666667,63.48333333333333,1052744.3333333333,59.11666666666667,77527.83333333333,6.875,WHEAT,1400000.0,49000000.0,35.0,61.8,1734.0,3066.0,73.2,50.5,1.15,1.15,-0.6,1.05,66.91,,,,15.5,,,,0.11,59.32,,20.93,0.7,0.72,0.73,100.13,9.7,76.81,11.66,14.07,30.23,16.5,206.0,206.69,2.82,1.49
arkansas,1990,34456.2,2356586,14621,1780612.5,1130272.1666666667,63.48333333333333,1052744.3333333333,59.11666666666667,77527.83333333333,6.875,CORN,73000.0,18170000.0,95.0,61.8,1734.0,3066.0,73.2,50.5,1.15,1.15,-0.6,1.05,66.91,,,,15.5,,,,0.11,59.32,,20.93,0.7,0.72,0.73,100.13,9.7,76.81,11.66,14.07,30.23,16.5,206.0,206.69,2.82,1.49
arkansas,1990,34456.2,2356586,14621,1780612.5,1130272.1666666667,63.48333333333333,1052744.3333333333,59.11666666666667,77527.83333333333,6.875,RICE,1200000.0,405000000.0,5000.0,61.8,1734.0,3066.0,73.2,50.5,1.15,1.15,-0.6,1.05,66.91,,,,15.5,,,,0.11,59.32,,20.93,0.7,0.72,0.73,100.13,9.7,76.81,11.66,14.07,30.23,16.5,206.0,206.69,2.82,1.49
arkansas,1990,34456.2,2356586,14621,1780612.5,1130272.1666666667,63.48333333333333,1052744.3333333333,59.11666666666667,77527.83333333333,6.875,COTTON,750000.0,340904000.0,692.0,61.8,1734.0,3066.0,73.2,50.5,1.15,1.15,-0.6,1.05,66.91,,,,15.5,,,,0.11,59.32,,20.93,0.7,0.72,0.73,100.13,9.7,76.81,11.66,14.07,30.23,16.5,206.0,206.69,2.82,1.49
arkansas,1991,36494.3,2383144,15313,1803117.8333333333,1136568.4166666667,63.03333333333333,1053431.0,58.425000000000004,83137.41666666667,7.308333333333334,WHEAT,930000.0,20460000.0,22.0,61.3,1797.0,3308.0,71.7,50.9,1.48,1.48,0.51,0.73,61.52,,,,15.27,,,,0.12,63.02,,20.82,0.75,0.77,0.76,100.11,9.95,78.62,11.76,13.93,30.23,16.15,189.38,189.06,2.7,1.43
arkansas,1991,36494.3,2383144,15313,1803117.8333333333,1136568.4166666667,63.03333333333333,1053431.0,58.425000000000004,83137.41666666667,7.308333333333334,CORN,80000.0,20640000.0,100.0,61.3,1797.0,3308.0,71.7,50.9,1.48,1.48,0.51,0.73,61.52,,,,15.27,,,,0.12,63.02,,20.82,0.75,0.77,0.76,100.11,9.95,78.62,11.76,13.93,30.23,16.15,189.38,189.06,2.7,1.43
arkansas,1991,36494.3,2383144,15313,1803117.8333333333,1136568.4166666667,63.03333333333333,1053431.0,58.425000000000004,83137.41666666667,7.308333333333334,RICE,1260000.0,513538000.0,5300.0,61.3,1797.0,3308.0,71.7,50.9,1.48,1.48,0.51,0.73,61.52,,,,15.27,,,,0.12,63.02,,20.82,0.75,0.77,0.76,100.11,9.95,78.62,11.76,13.93,30.23,16.15,189.38,189.06,2.7,1.43
arkansas,1991,36494.3,2383144,15313,1803117.8333333333,1136568.4166666667,63.03333333333333,1053431.0,58.425000000000004,83137.41666666667,7.308333333333334,COTTON,980000.0,431950000.0,772.0,61.3,1797.0,3308.0,71.7,50.9,1.48,1.48,0.51,0.73,61.52,,,,15.27,,,,0.12,63.02,,20.82,0.75,0.77,0.76,100.11,9.95,78.62,11.76,13.93,30.23,16.15,189.38,189.06,2.7,1.43
arkansas,1992,39697.5,2415984,16431,1824975.75,1159072.0,63.50833333333333,1077989.25,59.074999999999996,81082.75,7.0,WHEAT,850000.0,39100000.0,46.0,59.9,1329.0,3369.0,70.5,49.2,2.03,2.03,2.03,0.32,48.26,,,,15.37,,,,0.15,61.19,,20.68,0.67,0.69,0.68,100.06,9.16,76.69,10.77,13.17,30.19,15.72,210.25,214.19,2.74,1.45
arkansas,1992,39697.5,2415984,16431,1824975.75,1159072.0,63.50833333333333,1077989.25,59.074999999999996,81082.75,7.0,CORN,95000.0,28282000.0,130.0,59.9,1329.0,3369.0,70.5,49.2,2.03,2.03,2.03,0.32,48.26,,,,15.37,,,,0.15,61.19,,20.68,0.67,0.69,0.68,100.06,9.16,76.69,10.77,13.17,30.19,15.72,210.25,214.19,2.74,1.45
arkansas,1992,39697.5,2415984,16431,1824975.75,1159072.0,63.50833333333333,1077989.25,59.074999999999996,81082.75,7.0,RICE,1380000.0,450170000.0,5500.0,59.9,1329.0,3369.0,70.5,49.2,2.03,2.03,2.03,0.32,48.26,,,,15.37,,,,0.15,61.19,,20.68,0.67,0.69,0.68,100.06,9.16,76.69,10.77,13.17,30.19,15.72,210.25,214.19,2.74,1.45
arkansas,1992,39697.5,2415984,16431,1824975.75,1159072.0,63.50833333333333,1077989.25,59.074999999999996,81082.75,7.0,COTTON,980000.0,449432000.0,823.0,59.9,1329.0,3369.0,70.5,49.2,2.03,2.03,2.03,0.32,48.26,,,,15.37,,,,0.15,61.19,,20.68,0.67,0.69,0.68,100.06,9.16,76.69,10.77,13.17,30.19,15.72,210.25,214.19,2.74,1.45
arkansas,1993,41622.8,2456303,16945,1857667.0,1174327.9166666667,63.21666666666667,1102373.0833333333,59.35,71954.83333333333,6.133333333333333,WHEAT,1040000.0,41600000.0,40.0,59.3,1695.0,3962.0,69.9,48.7,-1.02,-1.02,-1.02,0.23,52.04,,,,15.12,,,,0.15,61.93,,20.59,0.66,0.69,0.69,100.08,9.09,75.62,10.4,12.94,30.21,15.7,222.06,226.19,2.8,1.5
arkansas,1993,41622.8,2456303,16945,1857667.0,1174327.9166666667,63.21666666666667,1102373.0833333333,59.35,71954.83333333333,6.133333333333333,CORN,90000.0,20721000.0,91.0,59.3,1695.0,3962.0,69.9,48.7,-1.02,-1.02,-1.02,0.23,52.04,,,,15.12,,,,0.15,61.93,,20.59,0.66,0.69,0.69,100.08,9.09,75.62,10.4,12.94,30.21,15.7,222.06,226.19,2.8,1.5
arkansas,1993,41622.8,2456303,16945,1857667.0,1174327.9166666667,63.21666666666667,1102373.0833333333,59.35,71954.83333333333,6.133333333333333,RICE,1230000.0,494889000.0,5050.0,59.3,1695.0,3962.0,69.9,48.7,-1.02,-1.02,-1.02,0.23,52.04,,,,15.12,,,,0.15,61.93,,20.59,0.66,0.69,0.69,100.08,9.09,75.62,10.4,12.94,30.21,15.7,222.06,226.19,2.8,1.5
arkansas,1993,41622.8,2456303,16945,1857667.0,1174327.9166666667,63.21666666666667,1102373.0833333333,59.35,71954.83333333333,6.133333333333333,COTTON,970000.0,300369000.0,541.0,59.3,1695.0,3962.0,69.9,48.7,-1.02,-1.02,-1.02,0.23,52.04,,,,15.12,,,,0.15,61.93,,20.59,0.66,0.69,0.69,100.08,9.09,75.62,10.4,12.94,30.21,15.7,222.06,226.19,2.8,1.5
arkansas,1994,44252.2,2494019,17743,1885858.3333333333,1206581.4166666667,63.98333333333333,1140993.1666666667,60.5,65588.25,5.441666666666666,WHEAT,880000.0,40480000.0,46.0,60.4,1518.0,3372.0,71.1,49.7,1.9,1.9,1.9,0.56,54.39,,,,15.55,,,,0.16,60.52,,20.54,0.7,0.71,0.71,100.12,9.52,77.81,11.27,13.52,30.21,15.82,169.38,169.19,2.64,1.4
arkansas,1994,44252.2,2494019,17743,1885858.3333333333,1206581.4166666667,63.98333333333333,1140993.1666666667,60.5,65588.25,5.441666666666666,CORN,90000.0,24948000.0,120.0,60.4,1518.0,3372.0,71.1,49.7,1.9,1.9,1.9,0.56,54.39,,,,15.55,,,,0.16,60.52,,20.54,0.7,0.71,0.71,100.12,9.52,77.81,11.27,13.52,30.21,15.82,169.38,169.19,2.64,1.4
arkansas,1994,44252.2,2494019,17743,1885858.3333333333,1206581.4166666667,63.98333333333333,1140993.1666666667,60.5,65588.25,5.441666666666666,RICE,1420000.0,527729000.0,5700.0,60.4,1518.0,3372.0,71.1,49.7,1.9,1.9,1.9,0.56,54.39,,,,15.55,,,,0.16,60.52,,20.54,0.7,0.71,0.71,100.12,9.52,77.81,11.27,13.52,30.21,15.82,169.38,169.19,2.64,1.4
arkansas,1994,44252.2,2494019,17743,1885858.3333333333,1206581.4166666667,63.98333333333333,1140993.1666666667,60.5,65588.25,5.441666666666666,COTTON,970000.0,575829000.0,877.0,60.4,1518.0,3372.0,71.1,49.7,1.9,1.9,1.9,0.56,54.39,,,,15.55,,,,0.16,60.52,,20.54,0.7,0.71,0.71,100.12,9.52,77.81,11.27,13.52,30.21,15.82,169.38,169.19,2.64,1.4
arkansas,1996,49969.5,2572109,19427,1938824.1666666667,1237381.0,63.81666666666666,1173454.0833333333,60.51666666666667,63926.916666666664,5.166666666666667,WHEAT,1240000.0,66960000.0,54.0,59.6,1577.0,3770.0,70.4,48.7,0.92,-0.88,0.53,0.46,51.76,,,,15.5,,,,0.09,61.55,,20.91,0.63,0.65,0.66,100.02,9.03,73.94,10.13,12.81,30.17,15.7,216.44,220.31,3.03,1.62
arkansas,1996,49969.5,2572109,19427,1938824.1666666667,1237381.0,63.81666666666666,1173454.0833333333,60.51666666666667,63926.916666666664,5.166666666666667,CORN,230000.0,76188000.0,125.0,59.6,1577.0,3770.0,70.4,48.7,0.92,-0.88,0.53,0.46,51.76,,,,15.5,,,,0.09,61.55,,20.91,0.63,0.65,0.66,100.02,9.03,73.94,10.13,12.81,30.17,15.7,216.44,220.31,3.03,1.62
arkansas,1996,49969.5,2572109,19427,1938824.1666666667,1237381.0,63.81666666666666,1173454.0833333333,60.51666666666667,63926.916666666664,5.166666666666667,RICE,1170000.0,733839000.0,6150.0,59.6,1577.0,3770.0,70.4,48.7,0.92,-0.88,0.53,0.46,51.76,,,,15.5,,,,0.09,61.55,,20.91,0.63,0.65,0.66,100.02,9.03,73.94,10.13,12.81,30.17,15.7,216.44,220.31,3.03,1.62
arkansas,1996,49969.5,2572109,19427,1938824.1666666667,1237381.0,63.81666666666666,1173454.0833333333,60.51666666666667,63926.916666666664,5.166666666666667,COTTON,990000.0,555193000.0,793.0,59.6,1577.0,3770.0,70.4,48.7,0.92,-0.88,0.53,0.46,51.76,,,,15.5,,,,0.09,61.55,,20.91,0.63,0.65,0.66,100.02,9.03,73.94,10.13,12.81,30.17,15.7,216.44,220.31,3.03,1.62
arkansas,1997,52480.6,2601090,20176,1963265.4166666667,1239730.0833333333,63.15833333333333,1176261.5,59.90833333333333,63468.583333333336,5.108333333333333,WHEAT,820000.0,39360000.0,48.0,59.7,1539.0,3670.0,70.4,49.0,2.01,2.01,1.44,0.33,51.93,,,,15.81,,,,0.07,60.6,,21.15,0.7,0.71,0.7,100.03,8.97,75.88,10.41,12.94,30.21,15.61,234.81,243.12,2.77,1.47
arkansas,1997,52480.6,2601090,20176,1963265.4166666667,1239730.0833333333,63.15833333333333,1176261.5,59.90833333333333,63468.583333333336,5.108333333333333,CORN,185000.0,58044000.0,125.0,59.7,1539.0,3670.0,70.4,49.0,2.01,2.01,1.44,0.33,51.93,,,,15.81,,,,0.07,60.6,,21.15,0.7,0.71,0.7,100.03,8.97,75.88,10.41,12.94,30.21,15.61,234.81,243.12,2.77,1.47
arkansas,1997,52480.6,2601090,20176,1963265.4166666667,1239730.0833333333,63.15833333333333,1176261.5,59.90833333333333,63468.583333333336,5.108333333333333,RICE,1390000.0,781901000.0,5700.0,59.7,1539.0,3670.0,70.4,49.0,2.01,2.01,1.44,0.33,51.93,,,,15.81,,,,0.07,60.6,,21.15,0.7,0.71,0.7,100.03,8.97,75.88,10.41,12.94,30.21,15.61,234.81,243.12,2.77,1.47
arkansas,1997,52480.6,2601090,20176,1963265.4166666667,1239730.0833333333,63.15833333333333,1176261.5,59.90833333333333,63468.583333333336,5.108333333333333,COTTON,965000.0,530751000.0,837.0,59.7,1539.0,3670.0,70.4,49.0,2.01,2.01,1.44,0.33,51.93,,,,15.81,,,,0.07,60.6,,21.15,0.7,0.71,0.7,100.03,8.97,75.88,10.41,12.94,30.21,15.61,234.81,243.12,2.77,1.47
arkansas,1998,55686.3,2626289,21203,1981706.75,1245195.25,62.824999999999996,1182389.6666666667,59.666666666666664,62805.583333333336,5.05,WHEAT,900000.0,45900000.0,51.0,63.1,2217.0,3083.0,73.6,52.6,-2.36,-2.36,-2.36,-0.55,49.17,,,,16.15,,,,0.08,54.74,,20.97,0.64,0.66,0.65,99.92,9.7,73.44,11.8,14.69,30.22,17.86,184.19,187.0,2.92,1.57
arkansas,1998,55686.3,2626289,21203,1981706.75,1245195.25,62.824999999999996,1182389.6666666667,59.666666666666664,62805.583333333336,5.05,CORN,215000.0,39775000.0,100.0,63.1,2217.0,3083.0,73.6,52.6,-2.36,-2.36,-2.36,-0.55,49.17,,,,16.15,,,,0.08,54.74,,20.97,0.64,0.66,0.65,99.92,9.7,73.44,11.8,14.69,30.22,17.86,184.19,187.0,2.92,1.57
arkansas,1998,55686.3,2626289,21203,1981706.75,1245195.25,62.824999999999996,1182389.6666666667,59.666666666666664,62805.583333333336,5.05,RICE,1485000.0,763920000.0,5800.0,63.1,2217.0,3083.0,73.6,52.6,-2.36,-2.36,-2.36,-0.55,49.17,,,,16.15,,,,0.08,54.74,,20.97,0.64,0.66,0.65,99.92,9.7,73.44,11.8,14.69,30.22,17.86,184.19,187.0,2.92,1.57
