Year,State,Commodity,ACRES HARVESTED,"PRODUCTION, MEASURED IN $",YIELD,January-December Average Temperature (Units Degrees Fahrenheit),January-December Cooling Degree Days (Units Fahrenheit Degree-Days),January-December Heating Degree Days (Units Fahrenheit Degree-Days),January-December Maximum Temperature (Units Degrees Fahrenheit),January-December Minimum Temperature (Units Degrees Fahrenheit),August Palmer Drought Severity Index (PDSI),August Palmer Hydrological Drought Index (PHDI),August Palmer Modified Drought Index (PMDI),January-December Palmer Z-Index,January-December Precipitation (Units Inches),Allsky_Sfc_Par_Tot,Allsky_Sfc_Sw_Diff,Allsky_Sfc_Sw_Dni,Allsky_Sfc_Sw_Dwn,Allsky_Sfc_Uva,Allsky_Sfc_Uvb,Allsky_Sfc_Uv_Index,Allsky_Srf_Alb,Cloud_Amt,Clrsky_Sfc_Par_Tot,Clrsky_Sfc_Sw_Dwn,Gwetprof,Gwetroot,Gwettop,Ps,Qv2M,Rh2M,T2Mdew,T2Mwet,Toa_Sw_Dwn,Ts,Wd10M,Wd2M,Ws10M,Ws2M
1984,north dakota,POTATOES,133000.0,95860000.0,155.0,41.0,501.0,9232.0,52.4,29.7,-2.18,-2.18,-2.18,-0.15,15.89,,,,13.64,,,,0.22,68.04,,18.32,0.45,0.42,0.43,94.69,4.52,68.19,-1.42,1.87,25.51,5.34,278.12,280.56,5.04,3.52
1984,north dakota,CORN,630000.0,106861000.0,66.0,41.0,501.0,9232.0,52.4,29.7,-2.18,-2.18,-2.18,-0.15,15.89,,,,13.64,,,,0.22,68.04,,18.32,0.45,0.42,0.43,94.69,4.52,68.19,-1.42,1.87,25.51,5.34,278.12,280.56,5.04,3.52
1984,north dakota,BEANS,200000.0,40572000.0,1260.0,41.0,501.0,9232.0,52.4,29.7,-2.18,-2.18,-2.18,-0.15,15.89,,,,13.64,,,,0.22,68.04,,18.32,0.45,0.42,0.43,94.69,4.52,68.19,-1.42,1.87,25.51,5.34,278.12,280.56,5.04,3.52
1984,ohio,WHEAT,1100000.0,48400000.0,44.0,50.4,666.0,6069.0,60.4,40.3,-1.19,-1.19,-1.19,-0.22,36.9,,,,12.63,,,,0.16,72.76,,19.21,0.69,0.7,0.7,98.33,7.02,79.19,5.91,7.96,28.15,9.87,249.62,252.31,2.99,1.31
1984,ohio,POTATOES,10500.0,15385000.0,263.0,50.4,666.0,6069.0,60.4,40.3,-1.19,-1.19,-1.19,-0.22,36.9,,,,12.63,,,,0.16,72.76,,19.21,0.69,0.7,0.7,98.33,7.02,79.19,5.91,7.96,28.15,9.87,249.62,252.31,2.99,1.31
1984,ohio,CORN,3900000.0,1191918000.0,118.0,50.4,666.0,6069.0,60.4,40.3,-1.19,-1.19,-1.19,-0.22,36.9,,,,12.63,,,,0.16,72.76,,19.21,0.69,0.7,0.7,98.33,7.02,79.19,5.91,7.96,28.15,9.87,249.62,252.31,2.99,1.31
1984,oklahoma,WHEAT,5300000.0,190800000.0,36.0,59.4,1837.0,3771.0,71.6,47.2,-1.89,-1.89,-1.89,0.32,34.15,,,,16.07,,,,0.15,59.41,,20.62,0.47,0.43,0.45,97.76,7.51,63.94,7.23,11.23,29.86,15.53,181.06,181.5,5.01,3.38
1984,oklahoma,CORN,50000.0,16275000.0,105.0,59.4,1837.0,3771.0,71.6,47.2,-1.89,-1.89,-1.89,0.32,34.15,,,,16.07,,,,0.15,59.41,,20.62,0.47,0.43,0.45,97.76,7.51,63.94,7.23,11.23,29.86,15.53,181.06,181.5,5.01,3.38
1984,oklahoma,COTTON,375000.0,42690000.0,234.0,59.4,1837.0,3771.0,71.6,47.2,-1.89,-1.89,-1.89,0.32,34.15,,,,16.07,,,,0.15,59.41,,20.62,0.47,0.43,0.45,97.76,7.51,63.94,7.23,11.23,29.86,15.53,181.06,181.5,5.01,3.38
1984,oregon,WHEAT,1115000.0,68945000.0,61.8,45.6,136.0,5793.0,56.1,35.2,4.19,4.19,4.19,1.17,38.08,,,,15.6,,,,0.17,58.2,,19.65,0.63,0.56,0.59,86.91,4.88,73.38,0.4,3.22,26.67,6.48,238.62,240.06,4.05,2.77
1984,oregon,POTATOES,56500.0,112105000.0,416.0,45.6,136.0,5793.0,56.1,35.2,4.19,4.19,4.19,1.17,38.08,,,,15.6,,,,0.17,58.2,,19.65,0.63,0.56,0.59,86.91,4.88,73.38,0.4,3.22,26.67,6.48,238.62,240.06,4.05,2.77
1984,oregon,CORN,42000.0,20368000.0,159.0,45.6,136.0,5793.0,56.1,35.2,4.19,4.19,4.19,1.17,38.08,,,,15.6,,,,0.17,58.2,,19.65,0.63,0.56,0.59,86.91,4.88,73.38,0.4,3.22,26.67,6.48,238.62,240.06,4.05,2.77
1984,pennsylvania,WHEAT,220000.0,8360000.0,38.0,48.2,543.0,6029.0,58.4,38.1,3.5,3.5,3.5,0.75,46.09,,,,13.13,,,,0.14,70.02,,19.25,0.66,0.66,0.7,97.02,6.71,84.31,4.78,6.26,28.15,7.54,273.31,277.44,2.02,0.22
1984,pennsylvania,POTATOES,21500.0,32766000.0,240.0,48.2,543.0,6029.0,58.4,38.1,3.5,3.5,3.5,0.75,46.09,,,,13.13,,,,0.14,70.02,,19.25,0.66,0.66,0.7,97.02,6.71,84.31,4.78,6.26,28.15,7.54,273.31,277.44,2.02,0.22
1984,pennsylvania,CORN,1350000.0,420255000.0,110.0,48.2,543.0,6029.0,58.4,38.1,3.5,3.5,3.5,0.75,46.09,,,,13.13,,,,0.14,70.02,,19.25,0.66,0.66,0.7,97.02,6.71,84.31,4.78,6.26,28.15,7.54,273.31,277.44,2.02,0.22
1984,south carolina,WHEAT,380000.0,14440000.0,38.0,62.4,1702.0,2676.0,74.3,50.5,-0.3,2.64,2.22,0.12,47.65,,,,15.65,,,,0.11,59.62,,20.43,0.52,0.52,0.55,101.02,9.7,75.31,11.75,14.25,30.49,16.8,256.5,261.81,3.52,2.24
1984,south carolina,CORN,447000.0,95882000.0,78.0,62.4,1702.0,2676.0,74.3,50.5,-0.3,2.64,2.22,0.12,47.65,,,,15.65,,,,0.11,59.62,,20.43,0.52,0.52,0.55,101.02,9.7,75.31,11.75,14.25,30.49,16.8,256.5,261.81,3.52,2.24
1984,south carolina,COTTON,104000.0,50021000.0,785.0,62.4,1702.0,2676.0,74.3,50.5,-0.3,2.64,2.22,0.12,47.65,,,,15.65,,,,0.11,59.62,,20.43,0.52,0.52,0.55,101.02,9.7,75.31,11.75,14.25,30.49,16.8,256.5,261.81,3.52,2.24
1984,south dakota,WHEAT,3662000.0,126038000.0,34.4,45.1,659.0,7908.0,56.9,33.2,5.46,5.46,5.46,1.36,21.34,,,,14.38,,,,0.2,65.49,,19.22,0.48,0.45,0.47,95.16,5.37,66.0,1.18,4.73,26.67,8.55,300.81,306.56,4.98,3.48
1984,south dakota,POTATOES,13000.0,6552000.0,140.0,45.1,659.0,7908.0,56.9,33.2,5.46,5.46,5.46,1.36,21.34,,,,14.38,,,,0.2,65.49,,19.22,0.48,0.45,0.47,95.16,5.37,66.0,1.18,4.73,26.67,8.55,300.81,306.56,4.98,3.48
1984,south dakota,CORN,2780000.0,456337000.0,67.0,45.1,659.0,7908.0,56.9,33.2,5.46,5.46,5.46,1.36,21.34,,,,14.38,,,,0.2,65.49,,19.22,0.48,0.45,0.47,95.16,5.37,66.0,1.18,4.73,26.67,8.55,300.81,306.56,4.98,3.48
1984,tennessee,WHEAT,535000.0,21400000.0,40.0,57.5,1210.0,3900.0,68.9,46.1,1.64,1.64,1.19,0.54,56.07,,,,14.27,,,,0.13,64.02,,19.94,0.77,0.79,0.77,99.33,8.85,79.56,9.9,11.91,29.86,13.79,212.25,215.56,3.17,1.72
1984,tennessee,POTATOES,2500.0,2115000.0,90.0,57.5,1210.0,3900.0,68.9,46.1,1.64,1.64,1.19,0.54,56.07,,,,14.27,,,,0.13,64.02,,19.94,0.77,0.79,0.77,99.33,8.85,79.56,9.9,11.91,29.86,13.79,212.25,215.56,3.17,1.72
1984,tennessee,CORN,690000.0,190095000.0,95.0,57.5,1210.0,3900.0,68.9,46.1,1.64,1.64,1.19,0.54,56.07,,,,14.27,,,,0.13,64.02,,19.94,0.77,0.79,0.77,99.33,8.85,79.56,9.9,11.91,29.86,13.79,212.25,215.56,3.17,1.72
1984,tennessee,COTTON,325000.0,91718000.0,498.0,57.5,1210.0,3900.0,68.9,46.1,1.64,1.64,1.19,0.54,56.07,,,,14.27,,,,0.13,64.02,,19.94,0.77,0.79,0.77,99.33,8.85,79.56,9.9,11.91,29.86,13.79,212.25,215.56,3.17,1.72
1984,texas,WHEAT,5000000.0,150000000.0,30.0,64.8,2630.0,1919.0,77.1,52.5,-2.82,-2.82,-2.82,-0.34,26.18,,,,17.79,,,,0.16,56.9,,21.68,0.52,0.51,0.47,96.48,8.3,58.31,8.71,13.74,31.09,19.54,180.0,180.44,4.78,3.27
1984,texas,POTATOES,17500.0,47355000.0,232.0,64.8,2630.0,1919.0,77.1,52.5,-2.82,-2.82,-2.82,-0.34,26.18,,,,17.79,,,,0.16,56.9,,21.68,0.52,0.51,0.47,96.48,8.3,58.31,8.71,13.74,31.09,19.54,180.0,180.44,4.78,3.27
1984,texas,CORN,1550000.0,436775000.0,93.0,64.8,2630.0,1919.0,77.1,52.5,-2.82,-2.82,-2.82,-0.34,26.18,,,,17.79,,,,0.16,56.9,,21.68,0.52,0.51,0.47,96.48,8.3,58.31,8.71,13.74,31.09,19.54,180.0,180.44,4.78,3.27
1984,texas,RICE,408000.0,179424000.0,4940.0,64.8,2630.0,1919.0,77.1,52.5,-2.82,-2.82,-2.82,-0.34,26.18,,,,17.79,,,,0.16,56.9,,21.68,0.52,0.51,0.47,96.48,8.3,58.31,8.71,13.74,31.09,19.54,180.0,180.44,4.78,3.27
1984,texas,COTTON,4700000.0,962688000.0,376.0,64.8,2630.0,1919.0,77.1,52.5,-2.82,-2.82,-2.82,-0.34,26.18,,,,17.79,,,,0.16,56.9,,21.68,0.52,0.51,0.47,96.48,8.3,58.31,8.71,13.74,31.09,19.54,180.0,180.44,4.78,3.27
1984,utah,WHEAT,231000.0,8055000.0,34.9,45.9,385.0,8226.0,57.9,33.8,6.7,6.7,6.7,1.52,15.73,,,,17.19,,,,0.26,57.52,,21.66,0.53,0.54,0.57,81.56,4.7,61.56,-1.44,2.83,28.5,6.39,229.0,244.19,3.03,1.99
1984,utah,POTATOES,6400.0,8726000.0,270.0,45.9,385.0,8226.0,57.9,33.8,6.7,6.7,6.7,1.52,15.73,,,,17.19,,,,0.26,57.52,,21.66,0.53,0.54,0.57,81.56,4.7,61.56,-1.44,2.83,28.5,6.39,229.0,244.19,3.03,1.99
1984,utah,CORN,16000.0,5947000.0,118.0,45.9,385.0,8226.0,57.9,33.8,6.7,6.7,6.7,1.52,15.73,,,,17.19,,,,0.26,57.52,,21.66,0.53,0.54,0.57,81.56,4.7,61.56,-1.44,2.83,28.5,6.39,229.0,244.19,3.03,1.99
1984,utah,BEANS,9300.0,891000.0,580.0,45.9,385.0,8226.0,57.9,33.8,6.7,6.7,6.7,1.52,15.73,,,,17.19,,,,0.26,57.52,,21.66,0.53,0.54,0.57,81.56,4.7,61.56,-1.44,2.83,28.5,6.39,229.0,244.19,3.03,1.99
1984,virginia,WHEAT,275000.0,12375000.0,45.0,55.0,951.0,,65.9,44.2,0.72,2.75,2.59,0.25,45.38,,,,14.76,,,,0.12,64.79,,19.9,0.73,0.75,0.73,99.21,8.12,78.81,8.38,10.49,29.19,12.33,274.69,274.5,1.75,0.11
1984,virginia,POTATOES,14000.0,18480000.0,110.0,55.0,951.0,,65.9,44.2,0.72,2.75,2.59,0.25,45.38,,,,14.76,,,,0.12,64.79,,19.9,0.73,0.75,0.73,99.21,8.12,78.81,8.38,10.49,29.19,12.33,274.69,274.5,1.75,0.11
1984,virginia,CORN,540000.0,162864000.0,104.0,55.0,951.0,,65.9,44.2,0.72,2.75,2.59,0.25,45.38,,,,14.76,,,,0.12,64.79,,19.9,0.73,0.75,0.73,99.21,8.12,78.81,8.38,10.49,29.19,12.33,274.69,274.5,1.75,0.11
1984,virginia,COTTON,1000.0,333000.0,528.0,55.0,951.0,,65.9,44.2,0.72,2.75,2.59,0.25,45.38,,,,14.76,,,,0.12,64.79,,19.9,0.73,0.75,0.73,99.21,8.12,78.81,8.38,10.49,29.19,12.33,274.69,274.5,1.75,0.11
1984,washington,WHEAT,2610000.0,160350000.0,61.4,45.3,111.0,6115.0,54.7,35.9,2.77,2.77,2.6,0.74,46.97,,,,13.22,,,,0.22,65.88,,18.69,0.7,0.62,0.65,90.11,4.7,80.0,0.26,2.21,25.51,3.54,282.56,286.75,2.2,0.62
1984,washington,POTATOES,115000.0,293164000.0,495.0,45.3,111.0,6115.0,54.7,35.9,2.77,2.77,2.6,0.74,46.97,,,,13.22,,,,0.22,65.88,,18.69,0.7,0.62,0.65,90.11,4.7,80.0,0.26,2.21,25.51,3.54,282.56,286.75,2.2,0.62
1984,washington,CORN,150000.0,69750000.0,155.0,45.3,111.0,6115.0,54.7,35.9,2.77,2.77,2.6,0.74,46.97,,,,13.22,,,,0.22,65.88,,18.69,0.7,0.62,0.65,90.11,4.7,80.0,0.26,2.21,25.51,3.54,282.56,286.75,2.2,0.62
1984,washington,BEANS,34000.0,12585000.0,2080.0,45.3,111.0,6115.0,54.7,35.9,2.77,2.77,2.6,0.74,46.97,,,,13.22,,,,0.22,65.88,,18.69,0.7,0.62,0.65,90.11,4.7,80.0,0.26,2.21,25.51,3.54,282.56,286.75,2.2,0.62
1984,west virginia,WHEAT,10000.0,400000.0,40.0,51.6,653.0,5318.0,62.4,40.8,0.78,0.78,0.78,0.16,45.42,,,,13.23,,,,0.13,72.47,,19.8,0.62,0.64,0.66,94.74,7.26,78.81,6.2,8.25,28.85,9.98,230.94,232.56,2.19,0.21
1984,west virginia,CORN,81000.0,21870000.0,100.0,51.6,653.0,5318.0,62.4,40.8,0.78,0.78,0.78,0.16,45.42,,,,13.23,,,,0.13,72.47,,19.8,0.62,0.64,0.66,94.74,7.26,78.81,6.2,8.25,28.85,9.98,230.94,232.56,2.19,0.21
1984,wisconsin,WHEAT,177000.0,9640000.0,54.5,43.2,482.0,7754.0,53.4,33.1,1.36,1.36,0.73,0.74,34.98,,,,12.97,,,,0.16,66.23,,18.57,0.79,0.76,0.77,96.63,5.8,83.38,1.65,3.15,26.67,4.53,274.75,278.5,4.84,3.2
1984,wisconsin,POTATOES,61000.0,102480000.0,350.0,43.2,482.0,7754.0,53.4,33.1,1.36,1.36,0.73,0.74,34.98,,,,12.97,,,,0.16,66.23,,18.57,0.79,0.76,0.77,96.63,5.8,83.38,1.65,3.15,26.67,4.53,274.75,278.5,4.84,3.2
1984,wisconsin,CORN,3250000.0,888810000.0,106.0,43.2,482.0,7754.0,53.4,33.1,1.36,1.36,0.73,0.74,34.98,,,,12.97,,,,0.16,66.23,,18.57,0.79,0.76,0.77,96.63,5.8,83.38,1.65,3.15,26.67,4.53,274.75,278.5,4.84,3.2
1984,wyoming,WHEAT,282000.0,8072000.0,28.6,39.9,237.0,9018.0,52.3,27.5,4.11,4.11,4.11,0.77,15.63,,,,15.78,,,,0.28,59.56,,19.98,0.46,0.45,0.44,81.62,4.21,60.31,-3.2,1.1,27.05,5.65,242.19,245.06,4.02,2.73
1984,wyoming,POTATOES,2200.0,3850000.0,250.0,39.9,237.0,9018.0,52.3,27.5,4.11,4.11,4.11,0.77,15.63,,,,15.78,,,,0.28,59.56,,19.98,0.46,0.45,0.44,81.62,4.21,60.31,-3.2,1.1,27.05,5.65,242.19,245.06,4.02,2.73
1984,wyoming,CORN,60000.0,16200000.0,100.0,39.9,237.0,9018.0,52.3,27.5,4.11,4.11,4.11,0.77,15.63,,,,15.78,,,,0.28,59.56,,19.98,0.46,0.45,0.44,81.62,4.21,60.31,-3.2,1.1,27.05,5.65,242.19,245.06,4.02,2.73
1984,wyoming,BEANS,37000.0,11613000.0,2050.0,39.9,237.0,9018.0,52.3,27.5,4.11,4.11,4.11,0.77,15.63,,,,15.78,,,,0.28,59.56,,19.98,0.46,0.45,0.44,81.62,4.21,60.31,-3.2,1.1,27.05,5.65,242.19,245.06,4.02,2.73
1985,alabama,WHEAT,400000.0,12800000.0,32.0,62.8,1832.0,2900.0,74.1,51.5,0.96,0.96,0.96,-0.09,51.31,,,,15.76,,,,0.12,61.45,,20.86,0.59,0.59,0.62,99.5,9.89,76.5,11.76,14.19,30.82,16.58,144.19,165.06,1.95,0.24
1985,alabama,POTATOES,13100.0,12254000.0,172.0,62.8,1832.0,2900.0,74.1,51.5,0.96,0.96,0.96,-0.09,51.31,,,,15.76,,,,0.12,61.45,,20.86,0.59,0.59,0.62,99.5,9.89,76.5,11.76,14.19,30.82,16.58,144.19,165.06,1.95,0.24
1985,alabama,CORN,325000.0,56063000.0,75.0,62.8,1832.0,2900.0,74.1,51.5,0.96,0.96,0.96,-0.09,51.31,,,,15.76,,,,0.12,61.45,,20.86,0.59,0.59,0.62,99.5,9.89,76.5,11.76,14.19,30.82,16.58,144.19,165.06,1.95,0.24
1985,alabama,COTTON,329000.0,142049000.0,795.0,62.8,1832.0,2900.0,74.1,51.5,0.96,0.96,0.96,-0.09,51.31,,,,15.76,,,,0.12,61.45,,20.86,0.59,0.59,0.62,99.5,9.89,76.5,11.76,14.19,30.82,16.58,144.19,165.06,1.95,0.24
1985,arizona,WHEAT,112000.0,9804000.0,87.5,59.6,2770.0,2217.0,73.4,45.7,2.35,2.35,1.18,0.98,13.9,,,,19.22,,,,0.14,50.82,,22.16,0.56,0.53,0.55,80.87,5.25,57.62,0.2,5.15,30.21,9.39,207.5,224.0,2.54,0.48
1985,arizona,POTATOES,5800.0,12253000.0,250.0,59.6,2770.0,2217.0,73.4,45.7,2.35,2.35,1.18,0.98,13.9,,,,19.22,,,,0.14,50.82,,22.16,0.56,0.53,0.55,80.87,5.25,57.62,0.2,5.15,30.21,9.39,207.5,224.0,2.54,0.48
1985,arizona,CORN,14000.0,5151000.0,130.0,59.6,2770.0,2217.0,73.4,45.7,2.35,2.35,1.18,0.98,13.9,,,,19.22,,,,0.14,50.82,,22.16,0.56,0.53,0.55,80.87,5.25,57.62,0.2,5.15,30.21,9.39,207.5,224.0,2.54,0.48
1985,arizona,COTTON,359000.0,259246000.0,1241.0,59.6,2770.0,2217.0,73.4,45.7,2.35,2.35,1.18,0.98,13.9,,,,19.22,,,,0.14,50.82,,22.16,0.56,0.53,0.55,80.87,5.25,57.62,0.2,5.15,30.21,9.39,207.5,224.0,2.54,0.48
1985,arkansas,WHEAT,570000.0,18240000.0,32.0,59.8,1687.0,3768.0,70.7,48.9,-0.95,0.55,-0.94,-0.12,48.93,,,,15.61,,,,0.12,60.2,,20.8,0.71,0.73,0.72,100.11,9.22,76.19,10.47,12.95,30.21,15.62,187.56,191.69,2.92,1.57
1985,arkansas,CORN,73000.0,18922000.0,108.0,59.8,1687.0,3768.0,70.7,48.9,-0.95,0.55,-0.94,-0.12,48.93,,,,15.61,,,,0.12,60.2,,20.8,0.71,0.73,0.72,100.11,9.22,76.19,10.47,12.95,30.21,15.62,187.56,191.69,2.92,1.57
1985,arkansas,RICE,1050000.0,365800000.0,5200.0,59.8,1687.0,3768.0,70.7,48.9,-0.95,0.55,-0.94,-0.12,48.93,,,,15.61,,,,0.12,60.2,,20.8,0.71,0.73,0.72,100.11,9.22,76.19,10.47,12.95,30.21,15.62,187.56,191.69,2.92,1.57
1985,arkansas,COTTON,440000.0,188629000.0,767.0,59.8,1687.0,3768.0,70.7,48.9,-0.95,0.55,-0.94,-0.12,48.93,,,,15.61,,,,0.12,60.2,,20.8,0.71,0.73,0.72,100.11,9.22,76.19,10.47,12.95,30.21,15.62,187.56,191.69,2.92,1.57
1985,california,WHEAT,830000.0,68860000.0,83.0,57.3,786.0,3277.0,69.9,44.7,-3.27,-3.27,-3.27,-0.99,14.7,,,,19.45,,,,0.17,37.35,,21.56,0.48,0.48,0.38,98.57,4.88,43.44,2.8,10.4,29.56,17.79,301.44,281.75,2.4,1.52
1985,california,POTATOES,61600.0,186398000.0,375.0,57.3,786.0,3277.0,69.9,44.7,-3.27,-3.27,-3.27,-0.99,14.7,,,,19.45,,,,0.17,37.35,,21.56,0.48,0.48,0.38,98.57,4.88,43.44,2.8,10.4,29.56,17.79,301.44,281.75,2.4,1.52
1985,california,CORN,320000.0,139200000.0,145.0,57.3,786.0,3277.0,69.9,44.7,-3.27,-3.27,-3.27,-0.99,14.7,,,,19.45,,,,0.17,37.35,,21.56,0.48,0.48,0.38,98.57,4.88,43.44,2.8,10.4,29.56,17.79,301.44,281.75,2.4,1.52
1985,california,RICE,390000.0,151734000.0,7300.0,57.3,786.0,3277.0,69.9,44.7,-3.27,-3.27,-3.27,-0.99,14.7,,,,19.45,,,,0.17,37.35,,21.56,0.48,0.48,0.38,98.57,4.88,43.44,2.8,10.4,29.56,17.79,301.44,281.75,2.4,1.52
1985,california,COTTON,1320000.0,923737000.0,1132.0,57.3,786.0,3277.0,69.9,44.7,-3.27,-3.27,-3.27,-0.99,14.7,,,,19.45,,,,0.17,37.35,,21.56,0.48,0.48,0.38,98.57,4.88,43.44,2.8,10.4,29.56,17.79,301.44,281.75,2.4,1.52
1985,california,BEANS,178000.0,79455000.0,2002.0,57.3,786.0,3277.0,69.9,44.7,-3.27,-3.27,-3.27,-0.99,14.7,,,,19.45,,,,0.17,37.35,,21.56,0.48,0.48,0.38,98.57,4.88,43.44,2.8,10.4,29.56,17.79,301.44,281.75,2.4,1.52
1985,colorado,WHEAT,3522000.0,139302000.0,39.6,44.1,245.0,7789.0,57.3,30.9,2.79,2.79,1.78,1.1,20.51,,,,17.91,,,,0.17,57.54,,22.35,0.45,0.45,0.45,72.73,3.85,59.0,-5.65,-1.2,28.89,3.63,276.94,276.88,4.23,2.81
1985,colorado,POTATOES,63400.0,49533000.0,318.0,44.1,245.0,7789.0,57.3,30.9,2.79,2.79,1.78,1.1,20.51,,,,17.91,,,,0.17,57.54,,22.35,0.45,0.45,0.45,72.73,3.85,59.0,-5.65,-1.2,28.89,3.63,276.94,276.88,4.23,2.81
1985,colorado,CORN,745000.0,245425000.0,139.0,44.1,245.0,7789.0,57.3,30.9,2.79,2.79,1.78,1.1,20.51,,,,17.91,,,,0.17,57.54,,22.35,0.45,0.45,0.45,72.73,3.85,59.0,-5.65,-1.2,28.89,3.63,276.94,276.88,4.23,2.81
1985,colorado,BEANS,205000.0,47954000.0,1360.0,44.1,245.0,7789.0,57.3,30.9,2.79,2.79,1.78,1.1,20.51,,,,17.91,,,,0.17,57.54,,22.35,0.45,0.45,0.45,72.73,3.85,59.0,-5.65,-1.2,28.89,3.63,276.94,276.88,4.23,2.81
1985,delaware,WHEAT,43000.0,2064000.0,48.0,55.4,940.0,4559.0,65.4,45.3,-2.46,-2.46,-1.62,-0.54,39.35,,,,15.45,,,,0.11,65.79,,20.0,0.66,0.68,0.67,101.63,7.81,76.19,8.15,10.46,28.89,12.87,277.19,279.81,4.48,3.05
1985,delaware,POTATOES,6500.0,7098000.0,280.0,55.4,940.0,4559.0,65.4,45.3,-2.46,-2.46,-1.62,-0.54,39.35,,,,15.45,,,,0.11,65.79,,20.0,0.66,0.68,0.67,101.63,7.81,76.19,8.15,10.46,28.89,12.87,277.19,279.81,4.48,3.05
1985,delaware,CORN,175000.0,46734000.0,109.0,55.4,940.0,4559.0,65.4,45.3,-2.46,-2.46,-1.62,-0.54,39.35,,,,15.45,,,,0.11,65.79,,20.0,0.66,0.68,0.67,101.63,7.81,76.19,8.15,10.46,28.89,12.87,277.19,279.81,4.48,3.05
1985,florida,WHEAT,100000.0,3300000.0,33.0,70.8,3453.0,790.0,81.6,60.0,0.75,-2.02,-1.04,-0.37,52.34,,,,17.59,,,,0.14,57.12,,21.89,0.41,0.42,0.45,101.34,12.57,74.06,16.4,19.18,32.23,22.29,76.69,75.69,3.52,2.3
1985,florida,POTATOES,35100.0,74687000.0,226.0,70.8,3453.0,790.0,81.6,60.0,0.75,-2.02,-1.04,-0.37,52.34,,,,17.59,,,,0.14,57.12,,21.89,0.41,0.42,0.45,101.34,12.57,74.06,16.4,19.18,32.23,22.29,76.69,75.69,3.52,2.3
1985,florida,CORN,190000.0,31493000.0,65.0,70.8,3453.0,790.0,81.6,60.0,0.75,-2.02,-1.04,-0.37,52.34,,,,17.59,,,,0.14,57.12,,21.89,0.41,0.42,0.45,101.34,12.57,74.06,16.4,19.18,32.23,22.29,76.69,75.69,3.52,2.3
1985,florida,COTTON,22500.0,8112000.0,693.0,70.8,3453.0,790.0,81.6,60.0,0.75,-2.02,-1.04,-0.37,52.34,,,,17.59,,,,0.14,57.12,,21.89,0.41,0.42,0.45,101.34,12.57,74.06,16.4,19.18,32.23,22.29,76.69,75.69,3.52,2.3
1985,georgia,WHEAT,825000.0,25575000.0,31.0,63.8,1605.0,2910.0,75.1,52.4,1.06,-1.13,0.35,-0.19,47.08,,,,16.13,,,,0.12,59.98,,20.81,0.55,0.55,0.58,100.33,9.7,72.88,11.65,14.58,30.82,17.49,263.06,261.06,2.14,0.48
1985,georgia,CORN,975000.0,195741000.0,84.0,63.8,1605.0,2910.0,75.1,52.4,1.06,-1.13,0.35,-0.19,47.08,,,,16.13,,,,0.12,59.98,,20.81,0.55,0.55,0.58,100.33,9.7,72.88,11.65,14.58,30.82,17.49,263.06,261.06,2.14,0.48
1985,georgia,COTTON,245000.0,96437000.0,725.0,63.8,1605.0,2910.0,75.1,52.4,1.06,-1.13,0.35,-0.19,47.08,,,,16.13,,,,0.12,59.98,,20.81,0.55,0.55,0.58,100.33,9.7,72.88,11.65,14.58,30.82,17.49,263.06,261.06,2.14,0.48
1985,idaho,WHEAT,1350000.0,72030000.0,53.4,39.7,430.0,8540.0,51.7,27.7,-2.36,-2.36,-2.36,-0.33,20.14,,,,16.78,,,,0.2,55.63,,20.59,0.38,0.37,0.45,77.68,3.6,73.94,-5.77,-2.87,26.71,-1.97,235.06,208.75,2.0,0.39
1985,idaho,POTATOES,345000.0,338300000.0,297.0,39.7,430.0,8540.0,51.7,27.7,-2.36,-2.36,-2.36,-0.33,20.14,,,,16.78,,,,0.2,55.63,,20.59,0.38,0.37,0.45,77.68,3.6,73.94,-5.77,-2.87,26.71,-1.97,235.06,208.75,2.0,0.39
1985,idaho,CORN,80000.0,26000000.0,125.0,39.7,430.0,8540.0,51.7,27.7,-2.36,-2.36,-2.36,-0.33,20.14,,,,16.78,,,,0.2,55.63,,20.59,0.38,0.37,0.45,77.68,3.6,73.94,-5.77,-2.87,26.71,-1.97,235.06,208.75,2.0,0.39
1985,idaho,BEANS,118000.0,37713000.0,1700.0,39.7,430.0,8540.0,51.7,27.7,-2.36,-2.36,-2.36,-0.33,20.14,,,,16.78,,,,0.2,55.63,,20.59,0.38,0.37,0.45,77.68,3.6,73.94,-5.77,-2.87,26.71,-1.97,235.06,208.75,2.0,0.39
1985,illinois,WHEAT,750000.0,36750000.0,49.0,50.6,743.0,6654.0,60.8,40.5,1.99,1.99,1.57,1.04,45.63,,,,13.9,,,,0.17,63.21,,19.51,0.7,0.71,0.72,99.27,7.14,80.5,5.22,7.08,28.19,8.9,243.19,244.88,4.91,3.35
1985,illinois,POTATOES,3000.0,3420000.0,285.0,50.6,743.0,6654.0,60.8,40.5,1.99,1.99,1.57,1.04,45.63,,,,13.9,,,,0.17,63.21,,19.51,0.7,0.71,0.72,99.27,7.14,80.5,5.22,7.08,28.19,8.9,243.19,244.88,4.91,3.35
