Year,State,Commodity,ACRES HARVESTED,"PRODUCTION, MEASURED IN $",YIELD
2019,WISCONSIN,WHEAT,150000.0,9600000.0,64.0
2019,WYOMING,WHEAT,110000.0,4730000.0,43.0
2020,ALABAMA,WHEAT,70000.0,5040000.0,72.0
2020,ARIZONA,WHEAT,49000.0,4851000.0,99.0
2020,ARKANSAS,WHEAT,75000.0,4125000.0,55.0
2020,CALIFORNIA,WHEAT,92000.0,7104000.0,77.2
2020,COLORADO,WHEAT,1500000.0,40500000.0,27.0
2020,DELAWARE,WHEAT,55000.0,4015000.0,73.0
2020,GEORGIA,WHEAT,85000.0,4675000.0,55.0
2020,IDAHO,WHEAT,1154000.0,111496000.0,96.6
2020,ILLINOIS,WHEAT,520000.0,35360000.0,68.0
2020,INDIANA,WHEAT,250000.0,17500000.0,70.0
2020,KANSAS,WHEAT,6250000.0,281250000.0,45.0
2020,KENTUCKY,WHEAT,340000.0,21420000.0,63.0
2020,MARYLAND,WHEAT,150000.0,10950000.0,73.0
2020,MICHIGAN,WHEAT,450000.0,33750000.0,75.0
2020,MINNESOTA,WHEAT,1360000.0,72080000.0,53.0
2020,MISSISSIPPI,WHEAT,20000.0,960000.0,48.0
2020,MISSOURI,WHEAT,360000.0,22320000.0,62.0
2020,MONTANA,WHEAT,5490000.0,228680000.0,41.7
2020,NEBRASKA,WHEAT,830000.0,34030000.0,41.0
2020,NEW JERSEY,WHEAT,18000.0,1206000.0,67.0
2020,NEW MEXICO,WHEAT,115000.0,3220000.0,28.0
2020,NEW YORK,WHEAT,110000.0,7260000.0,66.0
2020,NORTH CAROLINA,WHEAT,350000.0,21000000.0,60.0
2020,NORTH DAKOTA,WHEAT,6563000.0,312587000.0,47.6
2020,OHIO,WHEAT,490000.0,34790000.0,71.0
2020,OKLAHOMA,WHEAT,2550000.0,102000000.0,40.0
2020,OREGON,WHEAT,725000.0,46400000.0,64.0
2020,PENNSYLVANIA,WHEAT,180000.0,12780000.0,71.0
2020,SOUTH CAROLINA,WHEAT,95000.0,4845000.0,51.0
2020,SOUTH DAKOTA,WHEAT,1345000.0,69705000.0,51.8
2020,TENNESSEE,WHEAT,230000.0,13570000.0,59.0
2020,TEXAS,WHEAT,2000000.0,60000000.0,30.0
2020,UTAH,WHEAT,98000.0,5194000.0,53.0
2020,VIRGINIA,WHEAT,130000.0,7800000.0,60.0
2020,WASHINGTON,WHEAT,2295000.0,166245000.0,72.4
2020,WISCONSIN,WHEAT,125000.0,8625000.0,69.0
2020,WYOMING,WHEAT,90000.0,2340000.0,26.0
2021,ALABAMA,WHEAT,110000.0,9130000.0,83.0
2021,ARIZONA,WHEAT,59000.0,5310000.0,90.0
2021,ARKANSAS,WHEAT,145000.0,8410000.0,58.0
2021,CALIFORNIA,WHEAT,110000.0,9580000.0,87.1
2021,COLORADO,WHEAT,1880000.0,69560000.0,37.0
2021,DELAWARE,WHEAT,35000.0,2450000.0,70.0
2021,GEORGIA,WHEAT,110000.0,6160000.0,56.0
2021,IDAHO,WHEAT,1132000.0,76534000.0,67.6
2021,ILLINOIS,WHEAT,610000.0,48190000.0,79.0
2021,INDIANA,WHEAT,270000.0,22950000.0,85.0
2021,KANSAS,WHEAT,7000000.0,364000000.0,52.0
2021,KENTUCKY,WHEAT,350000.0,30450000.0,87.0
2021,MARYLAND,WHEAT,160000.0,12640000.0,79.0
2021,MICHIGAN,WHEAT,560000.0,45360000.0,81.0
2021,MINNESOTA,WHEAT,1160000.0,55680000.0,48.0
2021,MISSISSIPPI,WHEAT,70000.0,4130000.0,59.0
2021,MISSOURI,WHEAT,490000.0,31850000.0,65.0
2021,MONTANA,WHEAT,4530000.0,100610000.0,22.2
2021,NEBRASKA,WHEAT,840000.0,41160000.0,49.0
2021,NEW JERSEY,WHEAT,16000.0,1072000.0,67.0
2021,NEW MEXICO,WHEAT,80000.0,2880000.0,36.0
2021,NEW YORK,WHEAT,125000.0,9625000.0,77.0
2021,NORTH CAROLINA,WHEAT,345000.0,19320000.0,56.0
2021,NORTH DAKOTA,WHEAT,6090000.0,196195000.0,32.2
2021,OHIO,WHEAT,515000.0,43775000.0,85.0
2021,OKLAHOMA,WHEAT,2950000.0,115050000.0,39.0
2021,OREGON,WHEAT,705000.0,31725000.0,45.0
2021,PENNSYLVANIA,WHEAT,195000.0,15015000.0,77.0
2021,SOUTH CAROLINA,WHEAT,100000.0,5300000.0,53.0
2021,SOUTH DAKOTA,WHEAT,1290000.0,43800000.0,34.0
2021,TENNESSEE,WHEAT,330000.0,23430000.0,71.0
2021,TEXAS,WHEAT,2000000.0,74000000.0,37.0
2021,UTAH,WHEAT,93000.0,4278000.0,46.0
2021,VIRGINIA,WHEAT,120000.0,8040000.0,67.0
2021,WASHINGTON,WHEAT,2230000.0,87180000.0,39.1
2021,WISCONSIN,WHEAT,245000.0,18375000.0,75.0
2021,WYOMING,WHEAT,95000.0,3040000.0,32.0
2022,ALABAMA,WHEAT,120000.0,8640000.0,72.0
2022,ARIZONA,WHEAT,84000.0,9576000.0,114.0
2022,ARKANSAS,WHEAT,150000.0,7950000.0,53.0
2022,CALIFORNIA,WHEAT,105000.0,8960000.0,85.3
2022,COLORADO,WHEAT,1430000.0,35750000.0,25.0
2022,DELAWARE,WHEAT,54000.0,4104000.0,76.0
2022,GEORGIA,WHEAT,100000.0,5800000.0,58.0
2022,IDAHO,WHEAT,1077000.0,93515000.0,86.8
2022,ILLINOIS,WHEAT,560000.0,44240000.0,79.0
2022,INDIANA,WHEAT,240000.0,19440000.0,81.0
2022,KANSAS,WHEAT,6600000.0,244200000.0,37.0
2022,KENTUCKY,WHEAT,375000.0,30000000.0,80.0
2022,MARYLAND,WHEAT,170000.0,13260000.0,78.0
2022,MICHIGAN,WHEAT,415000.0,34445000.0,83.0
2022,MINNESOTA,WHEAT,1210000.0,73810000.0,61.0
2022,MISSISSIPPI,WHEAT,75000.0,3900000.0,52.0
2022,MISSOURI,WHEAT,410000.0,24600000.0,60.0
2022,MONTANA,WHEAT,4915000.0,139300000.0,28.3
2022,NEBRASKA,WHEAT,820000.0,26240000.0,32.0
2022,NEW JERSEY,WHEAT,22000.0,1540000.0,70.0
2022,NEW MEXICO,WHEAT,90000.0,1530000.0,17.0
2022,NEW YORK,WHEAT,100000.0,7200000.0,72.0
2022,NORTH CAROLINA,WHEAT,375000.0,24000000.0,64.0
2022,NORTH DAKOTA,WHEAT,6135000.0,299900000.0,48.9
2022,OHIO,WHEAT,465000.0,36735000.0,79.0
2022,OKLAHOMA,WHEAT,2450000.0,68600000.0,28.0
2022,OREGON,WHEAT,715000.0,48620000.0,68.0
2022,PENNSYLVANIA,WHEAT,210000.0,15330000.0,73.0
2022,SOUTH CAROLINA,WHEAT,100000.0,5700000.0,57.0
2022,SOUTH DAKOTA,WHEAT,1440000.0,72040000.0,50.0
2022,TENNESSEE,WHEAT,335000.0,24455000.0,73.0
2022,TEXAS,WHEAT,1300000.0,39000000.0,30.0
2022,UTAH,WHEAT,88000.0,3168000.0,36.0
2022,VIRGINIA,WHEAT,150000.0,10200000.0,68.0
2022,WASHINGTON,WHEAT,2270000.0,144020000.0,63.4
2022,WISCONSIN,WHEAT,235000.0,18330000.0,78.0
2022,WYOMING,WHEAT,95000.0,1615000.0,17.0
2023,ALABAMA,WHEAT,145000.0,10875000.0,75.0
2023,ARIZONA,WHEAT,37000.0,3811000.0,103.0
2023,ARKANSAS,WHEAT,165000.0,9405000.0,57.0
2023,CALIFORNIA,WHEAT,97000.0,8338000.0,86.0
2023,COLORADO,WHEAT,1820000.0,74620000.0,41.0
2023,DELAWARE,WHEAT,69000.0,6348000.0,92.0
2023,GEORGIA,WHEAT,85000.0,4675000.0,55.0
2023,IDAHO,WHEAT,1035000.0,89110000.0,86.1
2023,ILLINOIS,WHEAT,780000.0,67860000.0,87.0
2023,INDIANA,WHEAT,335000.0,30820000.0,92.0
2023,KANSAS,WHEAT,5750000.0,201250000.0,35.0
2023,KENTUCKY,WHEAT,460000.0,40480000.0,88.0
2023,MARYLAND,WHEAT,195000.0,16575000.0,85.0
2023,MICHIGAN,WHEAT,560000.0,46480000.0,83.0
2023,MINNESOTA,WHEAT,1260000.0,78120000.0,62.0
2023,MISSISSIPPI,WHEAT,95000.0,4940000.0,52.0
2023,MISSOURI,WHEAT,600000.0,42000000.0,70.0
2023,MONTANA,WHEAT,5025000.0,186705000.0,37.2
2023,NEBRASKA,WHEAT,880000.0,36960000.0,42.0
2023,NEW JERSEY,WHEAT,32000.0,2624000.0,82.0
2023,NEW MEXICO,WHEAT,85000.0,935000.0,11.0
2023,NEW YORK,WHEAT,120000.0,9720000.0,81.0
2023,NORTH CAROLINA,WHEAT,400000.0,28000000.0,70.0
2023,NORTH DAKOTA,WHEAT,6530000.0,307845000.0,47.1
2023,OHIO,WHEAT,590000.0,53100000.0,90.0
2023,OKLAHOMA,WHEAT,2450000.0,68600000.0,28.0
2023,OREGON,WHEAT,725000.0,40600000.0,56.0
2023,PENNSYLVANIA,WHEAT,230000.0,17480000.0,76.0
2023,SOUTH CAROLINA,WHEAT,95000.0,5510000.0,58.0
2023,SOUTH DAKOTA,WHEAT,1350000.0,60850000.0,45.1
2023,TENNESSEE,WHEAT,390000.0,31200000.0,80.0
2023,TEXAS,WHEAT,2100000.0,77700000.0,37.0
2023,UTAH,WHEAT,87000.0,4611000.0,53.0
2023,VIRGINIA,WHEAT,135000.0,10530000.0,78.0
2023,WASHINGTON,WHEAT,2240000.0,113120000.0,50.5
2023,WISCONSIN,WHEAT,230000.0,17480000.0,76.0
2023,WYOMING,WHEAT,90000.0,2700000.0,30.0
1974,ALABAMA,POTATOES,23000.0,27881000.0,145.0
1974,ARIZONA,POTATOES,8600.0,11739000.0,260.0
1974,CALIFORNIA,POTATOES,70500.0,147350000.0,351.0
1974,COLORADO,POTATOES,40600.0,26661000.0,262.0
1974,CONNECTICUT,POTATOES,2600.0,2093000.0,230.0
1974,DELAWARE,POTATOES,6800.0,6970000.0,205.0
1974,FLORIDA,POTATOES,30900.0,42733000.0,179.0
1974,IDAHO,POTATOES,342000.0,308541000.0,237.0
1974,ILLINOIS,POTATOES,2100.0,1339000.0,150.0
1974,INDIANA,POTATOES,7600.0,7728000.0,204.0
1974,IOWA,POTATOES,2900.0,2233000.0,200.0
1974,LOUISIANA,POTATOES,2800.0,1764000.0,90.0
1974,MAINE,POTATOES,140000.0,105560000.0,260.0
1974,MARYLAND,POTATOES,2000.0,1530000.0,150.0
1974,MASSACHUSETTS,POTATOES,4400.0,3080000.0,200.0
1974,MICHIGAN,POTATOES,42400.0,41175000.0,234.0
1974,MINNESOTA,POTATOES,93500.0,55803000.0,186.0
1974,MISSISSIPPI,POTATOES,1600.0,1414000.0,95.0
1974,MONTANA,POTATOES,7000.0,8663000.0,250.0
1974,NEBRASKA,POTATOES,7400.0,5930000.0,208.0
1974,NEVADA,POTATOES,8500.0,8129000.0,375.0
1974,NEW HAMPSHIRE,POTATOES,700.0,504000.0,205.0
1974,NEW JERSEY,POTATOES,9000.0,10206000.0,270.0
1974,NEW MEXICO,POTATOES,4200.0,2478000.0,200.0
1974,NEW YORK,POTATOES,53800.0,52314000.0,255.0
1974,NORTH CAROLINA,POTATOES,17500.0,15791000.0,155.0
1974,NORTH DAKOTA,POTATOES,135000.0,72293000.0,170.0
1974,OHIO,POTATOES,14700.0,13334000.0,209.0
1974,OREGON,POTATOES,50000.0,67883000.0,350.0
1974,PENNSYLVANIA,POTATOES,32000.0,28704000.0,230.0
1974,RHODE ISLAND,POTATOES,4400.0,4136000.0,235.0
1974,SOUTH DAKOTA,POTATOES,5300.0,1261000.0,70.0
1974,TENNESSEE,POTATOES,5000.0,3510000.0,90.0
1974,TEXAS,POTATOES,17600.0,29272000.0,182.0
1974,UTAH,POTATOES,6300.0,5628000.0,235.0
1974,VERMONT,POTATOES,1100.0,847000.0,220.0
1974,VIRGINIA,POTATOES,30000.0,21060000.0,135.0
1974,WASHINGTON,POTATOES,98000.0,150234000.0,420.0
1974,WEST VIRGINIA,POTATOES,3300.0,1473000.0,77.0
1974,WISCONSIN,POTATOES,50000.0,51100000.0,280.0
1974,WYOMING,POTATOES,6500.0,4584000.0,235.0
1975,ALABAMA,POTATOES,19600.0,22755000.0,139.0
1975,ARIZONA,POTATOES,6200.0,9114000.0,245.0
1975,CALIFORNIA,POTATOES,59900.0,126460000.0,351.0
1975,COLORADO,POTATOES,39700.0,40011000.0,264.0
1975,CONNECTICUT,POTATOES,2600.0,3588000.0,230.0
1975,DELAWARE,POTATOES,6300.0,7308000.0,200.0
1975,FLORIDA,POTATOES,27500.0,24813000.0,194.0
1975,IDAHO,POTATOES,322000.0,294281000.0,244.0
1975,ILLINOIS,POTATOES,2800.0,2181000.0,190.0
1975,INDIANA,POTATOES,7700.0,11066000.0,227.0
1975,IOWA,POTATOES,2700.0,2646000.0,200.0
1975,LOUISIANA,POTATOES,2500.0,846000.0,75.0
1975,MAINE,POTATOES,122000.0,162382000.0,220.0
1975,MARYLAND,POTATOES,1800.0,1805000.0,170.0
1975,MASSACHUSETTS,POTATOES,3900.0,4000000.0,205.0
1975,MICHIGAN,POTATOES,36400.0,44874000.0,222.0
1975,MINNESOTA,POTATOES,65100.0,50912000.0,181.0
1975,MISSISSIPPI,POTATOES,1500.0,1148000.0,90.0
1975,MONTANA,POTATOES,7600.0,11537000.0,230.0
1975,NEBRASKA,POTATOES,7500.0,7278000.0,217.0
1975,NEVADA,POTATOES,12500.0,12994000.0,330.0
1975,NEW HAMPSHIRE,POTATOES,400.0,644000.0,230.0
1975,NEW JERSEY,POTATOES,7000.0,8122000.0,195.0
1975,NEW MEXICO,POTATOES,3500.0,1890000.0,200.0
1975,NEW YORK,POTATOES,47300.0,76459000.0,257.0
1975,NORTH CAROLINA,POTATOES,16000.0,15592000.0,145.0
1975,NORTH DAKOTA,POTATOES,110000.0,73920000.0,160.0
1975,OHIO,POTATOES,13500.0,16814000.0,221.0
1975,OREGON,POTATOES,55500.0,77869000.0,440.0
1975,PENNSYLVANIA,POTATOES,29000.0,39186000.0,235.0
1975,RHODE ISLAND,POTATOES,4100.0,4338000.0,235.0
1975,SOUTH DAKOTA,POTATOES,5200.0,2033000.0,115.0
1975,TENNESSEE,POTATOES,4500.0,2873000.0,85.0
1975,TEXAS,POTATOES,14100.0,21778000.0,211.0
1975,UTAH,POTATOES,5800.0,5580000.0,260.0
1975,VERMONT,POTATOES,1000.0,1528000.0,235.0
1975,VIRGINIA,POTATOES,20700.0,12319000.0,96.0
1975,WASHINGTON,POTATOES,105000.0,152145000.0,460.0
1975,WEST VIRGINIA,POTATOES,2800.0,1424000.0,72.0
1975,WISCONSIN,POTATOES,49500.0,80190000.0,300.0
1975,WYOMING,POTATOES,6800.0,6038000.0,240.0
1976,ALABAMA,POTATOES,19700.0,21967000.0,142.0
1976,ARIZONA,POTATOES,6800.0,9290000.0,270.0
1976,CALIFORNIA,POTATOES,66000.0,110161000.0,364.0
1976,COLORADO,POTATOES,43800.0,30006000.0,257.0
1976,CONNECTICUT,POTATOES,2500.0,3770000.0,260.0
1976,DELAWARE,POTATOES,6400.0,7110000.0,230.0
1976,FLORIDA,POTATOES,31000.0,41931000.0,203.0
1976,IDAHO,POTATOES,363000.0,260942000.0,244.0
1976,ILLINOIS,POTATOES,2800.0,1702000.0,190.0
1976,INDIANA,POTATOES,8100.0,7523000.0,237.0
1976,IOWA,POTATOES,2500.0,1759000.0,185.0
1976,LOUISIANA,POTATOES,2300.0,882000.0,85.0
1976,MAINE,POTATOES,112000.0,135828000.0,245.0
1976,MARYLAND,POTATOES,1800.0,1515000.0,170.0
1976,MASSACHUSETTS,POTATOES,3500.0,4466000.0,220.0
1976,MICHIGAN,POTATOES,41600.0,40128000.0,231.0
1976,MINNESOTA,POTATOES,75000.0,42209000.0,174.0
1976,MISSISSIPPI,POTATOES,1400.0,572000.0,95.0
1976,MONTANA,POTATOES,8400.0,8127000.0,215.0
1976,NEBRASKA,POTATOES,7100.0,6211000.0,229.0
1976,NEVADA,POTATOES,14000.0,12502000.0,380.0
1976,NEW HAMPSHIRE,POTATOES,400.0,676000.0,260.0
1976,NEW JERSEY,POTATOES,7600.0,8833000.0,260.0
1976,NEW MEXICO,POTATOES,3200.0,1786000.0,180.0
1976,NEW YORK,POTATOES,48800.0,65458000.0,277.0
1976,NORTH CAROLINA,POTATOES,17000.0,12819000.0,140.0
1976,NORTH DAKOTA,POTATOES,123000.0,59409000.0,140.0
1976,OHIO,POTATOES,13400.0,14693000.0,249.0
1976,OREGON,POTATOES,65600.0,78269000.0,441.0
1976,PENNSYLVANIA,POTATOES,28000.0,35700000.0,255.0
1976,RHODE ISLAND,POTATOES,3900.0,3803000.0,250.0
1976,SOUTH DAKOTA,POTATOES,4400.0,915000.0,65.0
1976,TENNESSEE,POTATOES,4000.0,2926000.0,95.0
1976,TEXAS,POTATOES,16700.0,22480000.0,207.0
1976,UTAH,POTATOES,5200.0,3869000.0,240.0
1976,VERMONT,POTATOES,1100.0,1401000.0,205.0
1976,VIRGINIA,POTATOES,23500.0,13674000.0,123.0
1976,WASHINGTON,POTATOES,124000.0,139500000.0,450.0
1976,WEST VIRGINIA,POTATOES,2600.0,1129000.0,76.0
1976,WISCONSIN,POTATOES,53000.0,60712000.0,290.0
1976,WYOMING,POTATOES,6300.0,5868000.0,270.0
1977,ALABAMA,POTATOES,18000.0,18662000.0,112.0
1977,ARIZONA,POTATOES,6500.0,8986000.0,270.0
1977,CALIFORNIA,POTATOES,60700.0,126189000.0,361.0
1977,COLORADO,POTATOES,43300.0,32519000.0,261.0
1977,CONNECTICUT,POTATOES,2700.0,3575000.0,245.0
1977,DELAWARE,POTATOES,6500.0,6309000.0,230.0
1977,FLORIDA,POTATOES,30100.0,41670000.0,206.0
1977,IDAHO,POTATOES,360000.0,260190000.0,245.0
1977,ILLINOIS,POTATOES,2300.0,1380000.0,200.0
1977,INDIANA,POTATOES,6800.0,6830000.0,220.0
1977,IOWA,POTATOES,2100.0,1987000.0,225.0
1977,LOUISIANA,POTATOES,2000.0,901000.0,85.0
1977,MAINE,POTATOES,118000.0,95155000.0,240.0
1977,MARYLAND,POTATOES,1800.0,1238000.0,160.0
1977,MASSACHUSETTS,POTATOES,3700.0,4795000.0,240.0
1977,MICHIGAN,POTATOES,39800.0,42376000.0,257.0
1977,MINNESOTA,POTATOES,79500.0,41637000.0,189.0
1977,MISSISSIPPI,POTATOES,1300.0,679000.0,90.0
1977,MONTANA,POTATOES,8400.0,9576000.0,240.0
1977,NEBRASKA,POTATOES,8100.0,6532000.0,217.0
1977,NEVADA,POTATOES,14000.0,13804000.0,340.0
1977,NEW HAMPSHIRE,POTATOES,300.0,433000.0,235.0
1977,NEW JERSEY,POTATOES,8100.0,8889000.0,265.0
1977,NEW MEXICO,POTATOES,2900.0,1929000.0,190.0
1977,NEW YORK,POTATOES,43400.0,50001000.0,289.0
1977,NORTH CAROLINA,POTATOES,17400.0,16987000.0,156.0
1977,NORTH DAKOTA,POTATOES,140000.0,60480000.0,160.0
1977,OHIO,POTATOES,13000.0,13355000.0,237.0
1977,OREGON,POTATOES,60000.0,73705000.0,426.0
1977,PENNSYLVANIA,POTATOES,25500.0,29963000.0,250.0
1977,RHODE ISLAND,POTATOES,3700.0,3319000.0,230.0
1977,SOUTH DAKOTA,POTATOES,5900.0,3239000.0,180.0
1977,TENNESSEE,POTATOES,3000.0,2093000.0,90.0
1977,TEXAS,POTATOES,15700.0,25713000.0,208.0
1977,UTAH,POTATOES,5900.0,4305000.0,240.0
1977,VERMONT,POTATOES,1000.0,1363000.0,235.0
1977,VIRGINIA,POTATOES,24200.0,15095000.0,125.0
1977,WASHINGTON,POTATOES,110000.0,141680000.0,460.0
1977,WEST VIRGINIA,POTATOES,2400.0,878000.0,64.0
1977,WISCONSIN,POTATOES,55500.0,71250000.0,325.0
1977,WYOMING,POTATOES,6700.0,5380000.0,220.0
1978,ALABAMA,POTATOES,17500.0,25560000.0,123.0
1978,ARIZONA,POTATOES,6000.0,12959000.0,265.0
1978,CALIFORNIA,POTATOES,57200.0,118630000.0,312.0
1978,COLORADO,POTATOES,47800.0,30310000.0,272.0
1978,CONNECTICUT,POTATOES,2500.0,3232000.0,205.0
1978,DELAWARE,POTATOES,5600.0,5657000.0,210.0
1978,FLORIDA,POTATOES,32300.0,35171000.0,175.0
1978,IDAHO,POTATOES,365000.0,225698000.0,275.0
1978,ILLINOIS,POTATOES,1900.0,1191000.0,190.0
1978,INDIANA,POTATOES,5900.0,5180000.0,216.0
1978,IOWA,POTATOES,1500.0,1200000.0,200.0
1978,LOUISIANA,POTATOES,1900.0,975000.0,90.0
1978,MAINE,POTATOES,118000.0,100206000.0,220.0
1978,MARYLAND,POTATOES,1800.0,1521000.0,175.0
1978,MASSACHUSETTS,POTATOES,3600.0,5103000.0,225.0
1978,MICHIGAN,POTATOES,42300.0,45479000.0,235.0
1978,MINNESOTA,POTATOES,78000.0,49461000.0,216.0
1978,MISSISSIPPI,POTATOES,1200.0,756000.0,90.0
1978,MONTANA,POTATOES,8700.0,8352000.0,240.0
1978,NEBRASKA,POTATOES,9000.0,8215000.0,232.0
1978,NEVADA,POTATOES,17000.0,13056000.0,320.0
1978,NEW JERSEY,POTATOES,8200.0,8050000.0,255.0
1978,NEW MEXICO,POTATOES,3800.0,3895000.0,205.0
1978,NEW YORK,POTATOES,48300.0,57073000.0,262.0
1978,NORTH CAROLINA,POTATOES,17000.0,15160000.0,140.0
1978,NORTH DAKOTA,POTATOES,135000.0,61425000.0,175.0
1978,OHIO,POTATOES,11900.0,11423000.0,212.0
1978,OREGON,POTATOES,67600.0,78607000.0,421.0
1978,PENNSYLVANIA,POTATOES,25000.0,30313000.0,250.0
1978,RHODE ISLAND,POTATOES,3600.0,4131000.0,255.0
1978,SOUTH DAKOTA,POTATOES,7000.0,3606000.0,170.0
1978,TENNESSEE,POTATOES,3200.0,2436000.0,105.0
1978,TEXAS,POTATOES,18500.0,27754000.0,190.0
1978,UTAH,POTATOES,5900.0,5929000.0,245.0
1978,VERMONT,POTATOES,800.0,1088000.0,200.0
1978,VIRGINIA,POTATOES,21200.0,15635000.0,125.0
1978,WASHINGTON,POTATOES,111000.0,123737000.0,455.0
1978,WISCONSIN,POTATOES,55000.0,71552000.0,315.0
1978,WYOMING,POTATOES,6800.0,4752000.0,215.0
1979,ALABAMA,POTATOES,16300.0,11588000.0,157.0
1979,ARIZONA,POTATOES,6200.0,5729000.0,210.0
1979,CALIFORNIA,POTATOES,56200.0,105017000.0,372.0
1979,COLORADO,POTATOES,46400.0,38819000.0,288.0
1979,CONNECTICUT,POTATOES,2100.0,2587000.0,220.0
1979,DELAWARE,POTATOES,5400.0,7960000.0,220.0
1979,FLORIDA,POTATOES,28000.0,30435000.0,215.0
1979,IDAHO,POTATOES,318000.0,250544000.0,267.0
1979,ILLINOIS,POTATOES,2000.0,1316000.0,235.0
1979,INDIANA,POTATOES,6000.0,5757000.0,227.0
1979,IOWA,POTATOES,1100.0,878000.0,210.0
1979,LOUISIANA,POTATOES,2000.0,900000.0,75.0
1979,MAINE,POTATOES,113000.0,89976000.0,245.0
1979,MARYLAND,POTATOES,1700.0,1798000.0,165.0
1979,MASSACHUSETTS,POTATOES,3400.0,4189000.0,220.0
1979,MICHIGAN,POTATOES,40600.0,42411000.0,235.0
1979,MINNESOTA,POTATOES,74300.0,45782000.0,198.0
1979,MONTANA,POTATOES,7500.0,6480000.0,240.0
1979,NEBRASKA,POTATOES,7200.0,7501000.0,243.0
1979,NEVADA,POTATOES,15000.0,13613000.0,330.0
1979,NEW JERSEY,POTATOES,8500.0,8500000.0,250.0
1979,NEW MEXICO,POTATOES,4400.0,3933000.0,275.0
1979,NEW YORK,POTATOES,45300.0,53526000.0,285.0
1979,NORTH CAROLINA,POTATOES,17600.0,12269000.0,155.0
1979,NORTH DAKOTA,POTATOES,114000.0,59280000.0,160.0
1979,OHIO,POTATOES,11400.0,12205000.0,242.0
1979,OREGON,POTATOES,63000.0,71590000.0,402.0
1979,PENNSYLVANIA,POTATOES,24000.0,30000000.0,250.0
1979,RHODE ISLAND,POTATOES,3300.0,3074000.0,230.0
1979,SOUTH DAKOTA,POTATOES,6500.0,3669000.0,185.0
1979,TENNESSEE,POTATOES,3300.0,2759000.0,105.0
1979,TEXAS,POTATOES,18000.0,19624000.0,208.0
1979,UTAH,POTATOES,5500.0,5913000.0,250.0
1979,VERMONT,POTATOES,700.0,897000.0,210.0
1979,VIRGINIA,POTATOES,19200.0,9979000.0,135.0
1979,WASHINGTON,POTATOES,102000.0,123548000.0,475.0
1979,WISCONSIN,POTATOES,54000.0,73143000.0,315.0
1979,WYOMING,POTATOES,5200.0,4919000.0,220.0
1980,ALABAMA,POTATOES,14500.0,8386000.0,76.0
1980,ARIZONA,POTATOES,4400.0,6699000.0,290.0
1980,CALIFORNIA,POTATOES,50500.0,168901000.0,370.0
1980,COLORADO,POTATOES,42300.0,84296000.0,297.0
1980,CONNECTICUT,POTATOES,1800.0,3321000.0,225.0
1980,DELAWARE,POTATOES,5100.0,8576000.0,190.0
1980,FLORIDA,POTATOES,27300.0,36217000.0,194.0
1980,IDAHO,POTATOES,290000.0,451492000.0,276.0
1980,ILLINOIS,POTATOES,1800.0,2567000.0,230.0
1980,INDIANA,POTATOES,4800.0,8448000.0,201.0
1980,IOWA,POTATOES,1400.0,2479000.0,230.0
1980,LOUISIANA,POTATOES,1700.0,1000000.0,70.0
1980,MAINE,POTATOES,104000.0,180960000.0,240.0
1980,MARYLAND,POTATOES,1800.0,2723000.0,170.0
1980,MASSACHUSETTS,POTATOES,3400.0,5610000.0,220.0
1980,MICHIGAN,POTATOES,43300.0,66411000.0,231.0
1980,MINNESOTA,POTATOES,69400.0,91731000.0,166.0
1980,MONTANA,POTATOES,6900.0,14663000.0,250.0
1980,NEBRASKA,POTATOES,8000.0,14414000.0,267.0
1980,NEVADA,POTATOES,13000.0,22984000.0,340.0
1980,NEW JERSEY,POTATOES,8200.0,16334000.0,240.0
1980,NEW MEXICO,POTATOES,3000.0,3699000.0,180.0
1980,NEW YORK,POTATOES,43800.0,97628000.0,252.0
1980,NORTH CAROLINA,POTATOES,16700.0,13276000.0,133.0
1980,NORTH DAKOTA,POTATOES,112000.0,107408000.0,140.0
1980,OHIO,POTATOES,10900.0,17655000.0,211.0
1980,OREGON,POTATOES,47000.0,90761000.0,420.0
1980,PENNSYLVANIA,POTATOES,22000.0,33022000.0,190.0
1980,RHODE ISLAND,POTATOES,3200.0,4710000.0,230.0
1980,SOUTH DAKOTA,POTATOES,6700.0,4127000.0,160.0
1980,TENNESSEE,POTATOES,2800.0,1490000.0,70.0
1980,TEXAS,POTATOES,13700.0,27849000.0,168.0
1980,UTAH,POTATOES,5200.0,6026000.0,225.0
1980,VERMONT,POTATOES,500.0,805000.0,200.0
1980,VIRGINIA,POTATOES,14000.0,13244000.0,110.0
1980,WASHINGTON,POTATOES,87000.0,193314000.0,505.0
1980,WISCONSIN,POTATOES,50000.0,161600000.0,320.0
1980,WYOMING,POTATOES,5700.0,10988000.0,235.0
1981,ALABAMA,POTATOES,13100.0,22859000.0,159.0
1981,ARIZONA,POTATOES,5200.0,10993000.0,280.0
1981,CALIFORNIA,POTATOES,56300.0,217402000.0,374.0
1981,COLORADO,POTATOES,46800.0,63451000.0,289.0
1981,CONNECTICUT,POTATOES,1800.0,2867000.0,270.0
1981,DELAWARE,POTATOES,5200.0,11606000.0,240.0
1981,FLORIDA,POTATOES,29900.0,73001000.0,220.0
1981,IDAHO,POTATOES,318000.0,401280000.0,266.0
1981,ILLINOIS,POTATOES,2100.0,2546000.0,250.0
